CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
60.329.826/0001-20;2026-01-01;1;2026-01-30;24;0;2;0;0;0;0;2;6;14;0;0;0;0;0;0;339689806.24;339305070.75;33675336;10.075774;0.001082;0;0.036328;0.016923;0.019405;0
60.355.424/0001-09;2026-01-01;1;2026-01-30;135;133;;;;;1;;;;;;1;;;;112878721.44;112777290.18;11112000;10.1491441846652;0.000146306051277388;2.2167583526877E-05;0.011139;0.011139;0;0
60.373.688/0001-87;2026-01-01;1;2026-01-30;2687;2590;24;;;;1;;;;;;;1;;;147253032.28;146465499.23;1350000;108.492962392593;0.0001;0;0.011131;0.011131;0;0
60.413.964/0001-93;2026-01-01;1;2026-01-30;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;200138053.43;199714747.73;2003378.4043;99.68897903;0.0002;1E-05;0.02300379;0.01257665;0.01042714;-0.942607
60.480.984/0001-87;2026-01-01;1;2026-01-30;1491;1483;8;;;;;;;;;;;;;;31375977.44;31175865.14;290000;107.502983241379;0.0003;0;0.011837;0.011837;0;0
60.513.922/0001-24;2026-01-01;1;2026-01-30;5925;;;;;;;;;;;;;;;;236267325.37;236224146.61;2396872;98.5551780028304;5.5E-05;0;-0.006447;-0.015735;0.009288;0
60.522.814/0001-18;2026-01-01;1;2026-01-30;1;;;;;;;;;;;;;1;;;1151115.17;1130567.58;1214.80242558;930.659633364016;0.0088;0;0.022538;0.022538;0;0
60.535.430/0001-30;2026-01-01;1;2026-01-30;8799;;;;;;;;;;;;;;;;408164053.99;407676496.18;4017685;101.470497607453;0.000995;0;0.013718;0.000506;0.013212;0
60.551.924/0001-08;2026-01-01;1;2026-01-30;2;;;;;;;;;;;;;;2;;316810078.62;314390258.33;3195829;98.3751816289295;0.00054;0;-0.016126;-0.017215;0.001089;0
60.619.575/0001-19;2026-01-01;1;2026-01-30;136;;;;;;;;;;;;;;;;536546706.84;212264116.25;154572;1373.23782;0.001666;0;-0.00740217;-0.00740217;0;0
60.619.652/0001-30;2026-01-01;1;2026-01-30;2;;;;;;;;;;;;;;;;720784850.91;285483350.28;234107705;1.219453;4.3E-05;0;0.01755005;0.01755005;0;0
60.750.887/0001-67;2026-01-01;1;2026-01-30;16;9;;;;;;;;;;;5;1;;1;471199321.75;71087708.13;3600;19746.5855916667;0.0004;0;-0.050659;-0.050659;0;0
60.801.196/0001-45;2026-01-01;1;2026-01-30;294;291;0;0;0;0;0;2;0;0;0;0;0;1;0;0;44827273.11;43859796.99;422144;103.897715;0.001036;0;0;0;0;0
60.868.732/0001-20;2026-01-01;1;2026-01-30;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;172880992.03;6407832.33;75000;85.437764;0.011578;0;0.496511;0.236512;0.259999;0
60.871.972/0001-83;2026-01-01;1;2026-01-30;344;308;4;0;0;0;4;0;0;0;0;0;1;27;0;0;114669085.09;114630876.09;103504;1107.501895;0.000157;0;0;0;0;0
60.922.008/0001-37;2026-01-01;2;2026-01-30;13053;11110;0;0;0;0;0;0;0;0;0;0;1;0;1940;2;1150028621.9;1060721096.1;100410297;10.563868;0.00025;0;-0.174688;-0.177986;0.003298;0
60.958.603/0001-22;2026-01-01;1;2026-01-30;382;;;;;;;;;;;;;;;;44688198.01;39871729.83;402978.78445213;98.9425035965792;0.000376;0;-0.004244;-0.004244;0;0
61.007.289/0001-65;2026-01-01;1;2026-01-30;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;215668446.83;215647676.28;26854527;8.03021688968865;7.51225344944858E-05;8.34694827716509E-06;-0.00011;-0.00011;0;0
61.008.232/0001-80;2026-01-01;1;2026-01-30;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;217793632.48;217756442.66;28453961.715;7.65293932848746;2.89314057625228E-05;3.21460064028032E-06;-0.000287;-0.000287;0;0
61.090.977/0001-31;2026-01-01;1;2026-01-30;54;21;;;;;;;;;;;2;2;;29;94668422.91;91833329.55;897446;102.327415298525;0.000239564438181693;3.26678779338672E-05;0.019036;0.019036;0;0
61.103.762/0001-08;2026-01-01;1;2026-01-30;1;;;;;;;;;;;;;;;;84841076.47;84829263.85;850000.06909462;99.7991258287263;0.000118;0;-0.000148;-0.000148;0;0
61.112.477/0001-53;2026-01-01;1;2026-01-30;1;;;;;0;;;;;;;;;;;174169089.62;173147843.97;171520;1009.49069478778;0.000202;0.000297;-0.017263;-0.017263;0;0
61.232.706/0001-73;2026-01-01;1;2026-01-30;1540;;;;;;;;;;;;;;;;102088324.66;101966624.94;1025388;99.4419916558415;0.001007;0;0.008447;-0.00328;0.011727;0
61.238.364/0001-07;2026-01-01;1;2026-01-30;191;;;;;;;;;;;;;;;;728161680.99;719726082.96;7070000;101.800011734088;0.000166;0;0.024737;0.013074;0.011663;0
61.245.120/0001-43;2026-01-01;1;2026-01-30;3359;;;;;;;;;;;;;;;;511789832.05;505786343.32;5000000;101.157268664;0.000166;0;0.022614;0.011047;0.011567;0
61.247.681/0001-81;2026-01-01;1;2026-01-30;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;240120520.7;34490786.94;379683.9798;90.84077489;0.000385;0;-0.05680636;-0.05680636;0;0
61.248.346/0001-06;2026-01-01;1;2026-01-30;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1857478.8;1857478.8;1908633.62530996;0.973198195488329;0;0;1.5E-05;1.5E-05;0;0
61.248.346/0001-06;2026-02-01;1;2026-02-27;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1857580.99;1857580.99;1908633.62530996;0.973251736408202;0;0;7E-05;7E-05;0;0
61.250.889/0001-50;2026-01-01;3;2026-01-30;13369;13368;0;0;0;0;0;0;0;0;0;0;0;0;0;1;559088625.87;558742338.28;550337;1015.273075;0.000583;0;0.009461;0.000191;0.00927;0
61.271.000/0001-10;2026-01-01;1;2026-01-30;99;;;;;;;;;;;;;;;;32586217.55;23874574.25;32725;729.55154316272;0.0005;0;-0.000396;-0.000396;0;0
61.272.053/0001-56;2026-01-01;1;2026-01-30;51;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11240561.92;11236332.14;102016.62907893;110.142162522411;0.000355988052877191;0;0.009731;0.009731;0;0
61.272.053/0001-56;2026-02-01;1;2026-02-28;5;;;;;;;;;;;;;5;;;11283275.33;11273284.94;102016.6290789;110.504385822053;0.0009;0;-0.004429;-0.004429;0;0
61.272.325/0001-18;2026-01-01;2;2026-01-30;352;101;0;2;;;;;;;;;5;;;244;411782368.54;297545672.13;2800000;106.26631147;0.000844;0;0.01899;0.000485;0.018505;0
61.293.720/0001-87;2026-01-01;1;2026-01-30;4;2;1;;;;;;;;;;1;;;;567528133.84;69496800.83;2400100;28.9557938544227;0;0;0.034093;0.034093;0;0
61.305.758/0001-22;2026-01-01;1;2026-01-30;101;98;2;0;0;0;0;0;0;0;0;0;0;0;0;1;20452385.49;19140236.14;0;0;0.002769;0;0;0;0;0
61.305.996/0001-38;2026-01-01;1;2026-01-30;120;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22850465.37;21187163.38;0;0;0.002502;0;0;0;0;0
61.424.730/0001-04;2026-01-01;1;2026-01-30;9819;;;;;;;;;;;;;;;;353623846.91;353592538.73;34774460;10.1681676359604;3.4E-05;0;0.008917;0.001388;0.007529;0
61.453.937/0001-07;2026-01-01;1;2026-01-30;3956;;;;;;;;;;;;;;;;170434849.12;170385583.58;16788734;10.1488047627653;7.6E-05;0;0.013071;-0.000228;0.013299;0
61.458.257/0001-86;2026-01-01;1;2025-12-31;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;174563011.39;7947383.92;104;76417.15307692;0.002667;0;-0.23922047;-0.28961993;0.05039946;0
61.458.298/0001-72;2026-01-01;1;2025-12-31;9;3;0;0;0;0;5;0;0;0;0;0;1;0;0;0;18926934.28;18919036.16;122515.9219;154.42104063;0.000386;0;-0.19970402;-0.22225734;0.02255332;0
61.516.271/0001-99;2026-01-01;1;2026-01-30;;;;;;;;;;;;;;;;;821651209.53;437023465.56;40856670;10.6965023228765;0.000995;0;-0.007316;-0.013174;0.005858;0
61.516.444/0001-79;2026-01-01;1;2026-01-30;4;3;1;;;;;;;;;;;;;;17108937.36;17101794.52;16834683;1.01586673892226;0.0002;0;0;0;0;0
61.518.537/0001-32;2026-01-01;1;2026-01-30;17;;;;;;;;;;;;;;;;128082093.37;106647241.49;967914;110.182559080662;0.004392;-2.5E-05;-0.003429;-0.003429;0;0
61.530.579/0001-99;2026-01-01;1;2026-01-30;1;;;;;;;;;;;;;1;;;12963279.98;12929279.98;13000;994.559998461538;0.0009;0;-0.000379;-0.000379;0;0
61.537.964/0001-68;2026-01-01;1;2026-01-30;3;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;45838938.32;45821271.66;21534.26966918;2127.8303078734;0.000356;0;-7.9E-05;-7.9E-05;0;
61.594.920/0001-70;2026-01-01;1;2026-01-30;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;286019.18;235019.18;1477306.25628467;0.159086295749575;0.0765894936745163;0.0127649156124194;-0.078002;-0.078002;0;0
61.667.274/0001-23;2026-01-01;1;2026-01-30;105;103;0;0;0;0;1;0;0;0;0;0;1;0;0;0;39284953.18;30343771.26;31030.3832;977.87291465;0.000657;0;-0.00735988;-0.00735988;0;0
61.702.958/0001-19;2026-01-01;1;2026-01-31;1;;;;;;;;;;;;;1;;;17590844.84;17561844.84;55.9198184;314054.039202674;0.00091;0;-0.024185;-0.024185;0;0
61.761.762/0001-03;2026-01-01;1;2026-01-30;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;214891107.61;214780682.34;214994420.576189;0.999005842869707;0.0001;0;0.057187;0.057187;0;0
61.762.309/0001-03;2026-01-01;1;2026-01-30;1;;;;;;;;;;;;;;;;71840932.09;71324057.09;815800;87.4283612282422;0.000182266692759723;2.80410296553421E-05;0.047403;0.047403;0;0
61.781.547/0001-66;2026-01-01;1;2026-01-30;1;;;;;;;;;;;;;;;;171231733.37;111039058.87;59222.52504065;1874.94637882771;5.40350401116472E-05;1.80116800372157E-05;0.004578;0.004089;0.000489;0
61.793.651/0001-70;2026-01-01;1;2026-01-30;145;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32828924.29;32659452.47;324034;100.790202;0.000762;0;0;0;0;0
61.796.062/0001-46;2026-01-01;1;2026-01-30;1;;;;;;;;;;;;;1;;;769496.15;717041.6;1007201.96335847;0.711914418444;0.0112;0;-0.255615;-0.255615;0;0
61.816.615/0001-85;2026-01-01;1;0001-01-01;9;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;8123160.09;8095638.73;0;0;0.0034;0;0;0;0;0
61.820.010/0001-68;2026-01-01;1;2026-01-30;3;;;;;;;;;;;;;;;;124219369.62;124071594.98;1230700;100.813841699846;0.000121;0;0.015546;0.002529;0.013017;0
61.839.325/0001-57;2026-01-01;1;2026-01-30;3;2;1;;;;;;;;;;;;;;4006383.8;4005517.13;268.39331329;14924.0570895744;0.001;0;0.001255;0.001255;0;0
61.848.349/0001-72;2026-01-01;1;2026-01-30;8841;;;;;;;;;;;;;;;;444169230.49;436069526.37;4374650;99.6810090795835;0.001007;0;0.007116;-0.003876;0.010992;0
61.865.925/0001-90;2026-01-01;1;2026-01-30;;;;;;;;;;;;;;;;;304802628.58;304751518.85;6466757.66944887;47.1258603503496;7.8E-05;0;-0.056611;-0.056611;0;0.105672
61.876.419/0001-04;2026-01-01;1;2026-01-31;1;;;;;;;;;;;;;1;;;491281.03;461281.03;5;92256.206;0;0;-0.013628;-0.013628;0;0
61.911.799/0001-62;2026-01-01;1;2026-01-30;2;;;;;;;;;;;;;;;;920407864.99;918655685.15;9071428;101.269137025615;0.000675;0;0.013895;0.012998;0.000897;0
61.912.292/0001-23;2026-01-01;1;2026-01-30;4;;;;;;;;;;;;;;;;218506023.22;213191509.6;1950000.078;109.328974908892;0.000731;0;0.050828;0.038386;0.012442;0
61.918.522/0001-61;2026-01-01;1;2026-01-30;6;;;;;;;;;;;;;;;;744420066.27;732749680.95;7500000;97.69995746;0.001246;0;0.007744;-0.002213;0.009957;0
61.922.643/0001-87;2026-01-01;1;2026-01-30;11493;;;;;;;;;;;;;;;;572316857.64;572267935.87;5625000;101.736521932444;2.3E-05;1.1E-05;0.012556;-0.000219;0.012775;0
61.974.505/0001-41;2026-01-01;1;2026-01-31;1;;;;;;;;;;;;;;;;15601033.44;15567801.14;15600;997.935970512821;0.000963527210111832;;3.7E-05;3.7E-05;;
62.017.234/0001-07;2026-01-01;1;2026-01-30;2;;;;;;;;;;;;;;;;593497096.27;592851016.36;5936500;99.865411666807;0.001078;0;0.013245;0.003243;0.010002;0
62.021.906/0001-40;2026-01-01;1;2026-01-30;10996;;;;;;;;;;;;;;;;504591925.51;504560217.35;5000000;100.91204347;3E-05;1.3E-05;0.010121;0.000417;0.009704;0
62.064.773/0001-99;2026-01-01;1;2026-01-30;3;;;;;;;;;;;;;;;;196859210.43;195784553.58;1871000;104.641664126136;0.000179;2.1E-05;0.031968;0.024138;0.00783;0
62.082.124/0001-10;2026-01-01;1;2026-01-30;151;;;;;;;;;;;;;;;;273064650.47;88200510.82;991249;88.9791675149231;0.001012;2.5E-05;0.008858;-0.004787;0.013645;0
62.105.992/0001-79;2026-01-01;1;2026-01-30;2;;;;;;;;;;;;2;;;;41362332.2;41336182.03;411350.0946;100.489054390994;0.000241918810807017;6.04797027017543E-05;0.01485;0.01485;0;0
62.145.710/0001-67;2026-01-01;1;2026-01-30;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1186270.44;1138762.07;1200;948.96839167;0.017563;0;-0.03573213;-0.03573213;0;0
62.161.749/0001-78;2026-01-01;1;2026-01-30;7;2;3;;;;;;;;;;1;1;;;99803587.76;99787997.47;1000116.2706;99.776396;0.0001;0;-0.00770381;-0.00770381;0;0
62.173.370/0001-88;2026-01-01;1;2026-01-31;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91072090.97;35878733.85;3600000;9.96631495833333;0.000229;0;-0.005111;-0.005111;0;0
62.173.916/0001-09;2026-01-01;1;2026-01-30;8663;8663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;402015551.59;401602859.25;380990;1054.103413;0.00099;0;0.013505;0.009833;0.003672;0
62.203.816/0001-70;2026-01-01;1;2026-01-30;1;;;;;;;;;;;;;1;;;3000143.81;2992667.62;9150.79312998;327.039151414686;0;0;0;0;0;0
62.206.618/0001-60;2026-01-01;1;2026-01-30;10610;;;;;;;;;;;;;;;;2113426438.11;2103025098.07;20960329;100.333591999916;5.5E-05;0;0.009616;0.00262;0.006996;0
62.235.730/0001-29;2026-01-01;1;2026-01-30;127;121;1;0;0;0;4;0;0;0;0;0;1;0;0;0;146717429.93;138211830.42;1150000;120.18420037;0.000154;0;-0.0476662;-0.05320522;0.00553902;0
62.252.669/0001-28;2026-01-01;1;2026-01-30;2144;;;;;;;;;;;;;;;;118299880.51;118180718;1173156;100.737427929448;0.000748;0;0.00155;0.00155;0;0
62.254.106/0001-79;2026-01-01;1;2026-01-30;6;3;;;;;;;;;;;;3;;;33093614.01;30982076.91;310000;99.9421835806452;0.000258213806106003;6.45534515265007E-05;-0.000626;-0.000626;0;0
62.293.353/0001-84;2026-01-01;1;2026-01-30;2;;;;;;;;;;;;;;;;181285201.16;180813599.57;1800000;100.45199976;0.00072;0;0.01187627;0.00378222;0.00809405;0
62.296.221/0001-06;2026-01-01;1;2026-01-30;8;4;1;;;;;;;;;;;3;;;42011374.1;22160640.37;32.44683258;682983.163776043;0.0005;0;96.133012;96.133012;0;0
62.305.611/0001-03;2026-01-01;2;2026-01-30;5577;5577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195947682.29;189079764.91;1883652;100.379351;0.001275;0;0.011833;0.000297;0.011536;0
62.308.074/0001-47;2026-01-01;1;2026-01-30;11896;;;;;;;;;;;;;;;;735088007;734981920.18;65537085;11.2147484158015;5E-05;3E-06;0.020455;0.011436;0.009019;0
62.334.936/0001-06;2026-01-01;1;2026-01-31;1;;;;;;;;;;;;;;;;13719159.58;13532651.36;13400;1009.89935522388;0.00110843024038417;;0.009898;0.009898;;
62.363.267/0001-09;2026-01-01;1;2026-01-30;1;;;;;;;;;;;;;1;;;20152727.1;13475227.1;137100;98.2875791393144;0.000705;0;0.045649;0.045649;0;0
62.364.712/0001-47;2026-01-01;1;2026-01-30;3;;;;;;;;;;;;;1;;2;409134698.58;147828920.13;14991799.66;9.86065205529834;0.0001;0;-0.005089;-0.005089;0;0
62.385.601/0001-17;2026-01-01;1;2026-01-30;1;;;;;;;;;;;;;1;;;139273010.56;15418344.32;11850;1301.12610295359;0.0021;0;0.1174;0.1174;0;0
62.385.601/0001-17;2026-02-01;1;2026-02-28;1;;;;;;;;;;;;;1;;;141900489.95;18654630.93;13314.9746;1401.0264000053;0;0;0.0767;0.0767;0;0
62.429.810/0001-15;2026-01-01;1;2026-01-30;2;2;;;;;;;;;;;;;;;88985371.4;88947991.42;942500;94.3745267055703;0.0001;0;0.028588;0.028588;0;0
62.452.316/0001-71;2026-01-01;1;2026-01-30;105;;;;;;;;;;;;;;;;35873692.68;35840313.53;353779.6771095;101.306875009971;0.000712;0.000133;0.011898;0.011898;0;0
62.455.533/0001-15;2026-01-01;1;2026-01-31;3;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;58634025.34;56074175.36;524510.3867;106.907654799355;0.000446;0;-0.000161;-0.000161;0;0
62.502.267/0001-34;2026-01-01;1;2026-01-30;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;55249356.48;53772344.2;379620;141.647817;0.000186;0;0;0;0;0
62.526.654/0001-00;2026-01-01;1;2026-01-30;18427;;;;;;;;;;;;;;;;914785914.49;914731064.14;8761367;104.405061920132;1.4E-05;0;0.008535;0.00148;0.007055;0
62.529.006/0001-08;2026-01-01;1;2026-01-30;17;;;;;;;;;;;;;;;;86727466.23;86711627.26;175387.00000001;494.401678915741;0.000173;0;0.170124;0.170124;0;0
62.547.973/0001-00;2026-01-01;1;2026-01-31;1;;;;;;;;;;;;;1;;;13461665.8;13450029.44;3182.95212176;4225.64616918047;0;0;-0.013628;-0.013628;0;0
62.572.251/0001-06;2026-01-01;1;2026-01-30;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155297442.69;155098873.94;20;7754943.697;0;0;0;0;0;0
62.572.288/0001-26;2026-01-01;1;2026-01-30;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48780685.16;48680396.93;200;243401.98465;0.00656;0;0;0;0;0
62.603.652/0001-78;2026-01-01;1;2026-01-30;3;;;;;;;;;;;;;;;;341946047.58;198956638.76;2053000;96.910718;0.001483;0;0.002791;0.002791;0;0
62.662.477/0001-90;2026-01-01;1;2026-01-31;84;;;;;;;;;;;;;;;;113033074.34;92020176.6;969847;94.8811272293465;0.000834;0;-0.000669;-0.001406;0.000737;0
62.683.216/0001-56;2026-01-01;1;2026-01-30;3;;;;;;;;;;;;;;;;377824118.87;371039014.67;3700000;100.280814775676;0.000125;4E-05;0.046363;0.044098;0.002265;0
62.731.360/0001-10;2026-01-01;1;2026-01-30;2353;;;;;;;;;;;;;;;;169971166.73;169683937.62;1664396;101.949258241428;0.001497;0;0.004188;0.004188;0;0
62.736.870/0001-80;2026-01-01;1;2026-01-30;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;55539798.29;55494403.14;155559;356.741835;0.000809;0;0;0;0;0
62.739.410/0001-06;2026-01-01;1;2026-01-30;6515;;;;;;;;;;;;;;;;288819386.94;288786044.26;2775000;104.067042976577;4.5E-05;0;0.009565;0.00215;0.007415;0
62.754.323/0001-28;2026-01-01;1;;;;1;;;;;;;;;;;;;;323680.96;315680.96;375000;0.841815893333333;0.00019;6.3E-05;-0.050081;-0.050081;0;0
62.805.438/0001-02;2026-01-01;1;2026-01-31;;;;;;;;;;;;;;;;;0;0;1;0;0;0;-0.013628;-0.013628;0;0
62.808.826/0001-39;2026-01-01;1;2026-01-30;351;346;2;0;0;0;2;0;0;0;0;0;1;0;0;0;25768766.06;25530324.67;300060;85.084065;0.008633;0;-0.158027;-0.151458;-0.006569;0
62.811.491/0001-08;2026-01-01;1;2026-01-30;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;101860587.53;70502110.42;6939200;10.15997671;0.000283;0;0.0033661;0.0033661;0;0
62.855.536/0001-46;2026-01-01;1;2026-01-30;11330;11330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;408683462.68;408265935;395110;1033.296892;0.00099;0;0.013764;0.010073;0.003691;0
62.864.543/0001-04;2026-01-01;1;2026-01-30;42;41;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1325962.72;660249.73;6680.5145;98.83216733;0;0;-0.01167833;-0.01167833;0;0
62.883.138/0001-33;2026-01-01;1;2026-01-30;2549;;;;;;;;;;;;;;1903;;255629660.02;255550660.02;2532000;100.928380734597;3.5E-05;0;0.016843;0.008885;0.007958;0
62.894.743/0001-00;2026-01-01;1;2026-01-30;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1216623979.6;1191743375.4;1212349.54980515;983.003107966294;2E-05;0;0;0;0;0
62.935.643/0001-84;2026-01-01;1;2026-01-30;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;471942569.59;214903442.2;2180200;98.570517475461;0.000240961380003433;3.57355374180228E-05;-0.000762;-0.000762;0;0
62.950.991/0001-20;2026-01-01;1;2026-01-30;2;;;;;;;;;;;;;;;;973142472.71;972974889.75;9999075.859405;97.3064814619676;0;0;-0.02152;-0.028707;0.007187;0
62.951.756/0001-73;2026-01-01;1;2026-01-30;1769;1719;46;0;0;0;1;0;1;0;0;0;1;0;0;1;80444726.03;63671292.08;627751;101.4276235;0.000278;0;0.01455618;0.01455618;0;0
62.952.567/0001-15;2026-01-01;1;2026-01-30;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;61780131.89;61746798.56;6105945;10.11257;0.000324;0;0;0;0;0
62.959.750/0001-42;2026-01-01;1;2026-01-30;923;905;15;;1;;;;;;;;1;1;;;114335261.15;114258356.18;1159297.12518906;98.5583020068014;0.0001;0;-0.0004;-0.0004;0;0
62.959.750/0001-42;2026-02-01;1;2026-01-30;923;903;17;;1;;;;;;;;1;1;;;114278059.52;114207669.94;1159297.12518906;98.5145804802844;0.0001;0;-0.000443;-0.000443;0;0
62.962.772/0001-61;2026-01-01;1;2026-01-31;1;;;;;;;;;;;;;;;;16729800.88;4250399.38;310957.00000392;13.6687689292938;0.00258327489215849;;-0.739138;-0.739138;;
62.992.889/0001-98;2026-01-01;2;2026-01-30;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1168172921.95;1167101855.7;11914710;97.954701;0.000907;0;0.000779;-0.00846;0.009239;0
62.995.191/0001-26;2026-01-01;1;2026-01-30;32;;;;;;;;;;;;;;;;319134407.55;316575388.79;3165000;100.023819522907;7.3E-05;0;-1.9E-05;-1.9E-05;0;0
62.995.712/0001-45;2026-01-01;1;2026-01-30;12769;;;;;;;;;;;;;;;;1022005571.62;1021899019.69;10000000;102.189901969;2.5E-05;0;0.009688;0.00162;0.008068;0
63.009.499/0001-18;2026-01-01;1;2026-01-30;1911;;;;;;;;;;;;;;;;303029747.19;303027123.66;3000000;101.00904122;0;0;0.003144;0.003144;0;0
63.032.672/0001-07;2026-01-01;1;2026-01-30;262;262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114413768.02;114388768.02;1131937;101.055773;0.000219;0;0;0;0;0
63.034.061/0001-90;2026-01-01;1;2026-01-30;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;135797787.64;135750345.46;1280627.0288;106.00303008;0.000163;0;0.0029942;-0.00330548;0.00629968;0
63.034.711/0001-05;2026-01-01;1;2026-01-30;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;33123343.04;33117343.04;331233.4304;99.9818858863589;0.000181173954467091;0;-0.000181;-0.000181;0;0
63.051.078/0001-55;2026-01-01;1;2026-01-31;1;;;;;;;;;;;;;;;;54084133.04;53873703.55;80000;673.421294375;0;;0;0;;
63.104.203/0001-48;2026-01-01;1;2026-01-30;2478;;;;;;;;;;;;;;;;187736476.52;187510142.6;18629097;10.0654445355027;0.000863;0;0.00732;-0.005524;0.012844;0
63.105.082/0001-59;2026-01-01;2;2026-01-30;1;;;;;;;;;;;;;;;;12507662.41;12405087.76;124282;99.81403389;0.001209;0;-0.001531;-0.001531;0;0
63.134.454/0001-75;2026-01-01;1;2026-01-30;1;;;;;;;;;;;;1;;;;221852440.04;221788786.12;228742505.2;0.969600232042925;0.0002;0;-0.002514;-0.002514;0;0
63.168.672/0001-20;2026-01-01;1;2026-01-30;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11333459.7;-823040.3;30;-27434.6766666667;0.0371;0.0012;-8.283931;-8.283931;0;0
63.168.672/0001-20;2026-02-01;1;2026-02-27;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-546305.63;-594805.63;30;-19826.8543333333;0.0505;0.0017;-0.57501;-0.57501;0;0
63.225.091/0001-83;2026-01-01;1;2026-01-30;2;;;;;;;;;;;;;;;;37141845.45;37086158.73;369300;100.422850609261;0.000324;0;0.011905;0.011905;0;0
63.240.822/0001-60;2026-01-01;2;2026-01-30;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1687101955.74;1159186132.85;11470415;101.058779;0;0;0.014343;0.00268;0.011663;0
63.249.022/0001-00;2026-01-01;1;2026-01-30;1;;;;;;;;;;;;;1;;;10014670.6;10014670.6;10000;1001.46706;0;0;0;0;0;0
63.266.685/0001-32;2026-01-01;1;2026-01-30;996;;;;;;;;;;;;;;;;307182454.56;307102635.5;303000;1013.54005115512;5.4E-05;0;0.007217;0.007217;0;0
63.279.000/0001-92;2026-01-01;1;2026-01-30;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98773844.63;98445943.37;9936794.899;9.90721298;0.000202;0;0.00298259;-0.00737726;0.01035985;0
63.279.539/0001-41;2026-01-01;1;2026-01-30;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8387530.62;460588.27;1238.33187439;371.942513574469;0.000319;0;-0.062439;-0.062439;0;0
63.286.011/0001-08;2026-01-01;1;2026-01-31;4;;;;;;;;;;;;;;;;46269486.65;46252906.13;46100;1003.31683579176;0.00032;0;-0.000287;-0.000287;0;0
